"","sex","age","occupations"
"2814",1,59,1
"2815",1,72,7
"2816",1,17,-1
"2817",0,3,-1
"2818",1,33,0
"2819",1,17,-1
"2820",1,53,15
"2821",1,52,21
"2822",0,53,10
"2823",1,35,18
"2824",0,43,2
"2825",1,5,-1
"2826",1,13,-1
"2827",1,1,-1
"2828",1,31,14
"2829",0,55,14
"2830",1,65,14
"2831",0,54,2
"2832",1,7,-1
"2833",1,44,12
"2834",1,50,20
"2835",1,9,-1
"2836",1,4,-1
"2837",0,29,18
"2838",1,22,2
"2839",1,22,9
"2840",1,2,-1
"2841",1,14,-1
"2842",1,3,-1
"2843",1,26,0
"2844",1,31,0
"2845",0,31,12
"2846",1,50,21
"2847",0,40,2
"2848",1,35,11
"2849",1,59,0
"2850",1,1,-1
"2851",1,25,14
"2852",1,29,18
"2853",1,47,20
"2854",1,68,7
"2855",1,39,2
"2856",0,55,2
"2857",1,38,2
"2858",1,5,-1
"2859",0,14,-1
"2860",1,11,-1
"2861",0,36,14
"2862",0,53,16
"2863",1,55,21
"2864",1,56,12
"2865",0,16,-1
"2866",1,28,20
"2867",1,19,18
"2868",1,21,1
"2869",1,0,-1
"2870",1,39,15
"2871",1,40,12
"2872",1,19,14
"2873",1,23,1
"2874",1,4,-1
"2875",1,8,-1
"2876",1,4,-1
"2877",1,28,13
"2878",1,39,21
"2879",1,2,-1
"2880",0,1,-1
"2881",1,6,-1
"2882",1,21,1
"2883",1,29,16
"2884",1,36,1
"2885",1,34,14
"2886",0,20,2
"2887",1,46,21
"2888",1,5,-1
"2889",1,10,-1
"2890",0,43,16
"2891",1,28,3
"2892",1,5,-1
"2893",0,26,18
"2894",0,47,14
"2895",1,52,0
"2896",1,5,-1
"2897",0,62,19
"2898",1,42,14
"2899",1,12,-1
"2900",1,44,3
"2901",1,31,12
"2902",0,26,14
"2903",0,39,9
"2904",1,38,14
"2905",1,35,12
"2906",0,50,2
"2907",0,22,0
"2908",1,34,12
"2909",1,32,14
"2910",1,9,-1
"2911",1,60,8
"2912",1,42,16
"2913",1,66,15
"2914",1,24,2
"2915",0,32,2
"2916",1,66,9
"2917",0,14,-1
"2918",1,36,21
"2919",0,11,-1
"2920",1,30,14
"2921",1,60,12
"2922",1,80,20
"2923",1,36,18
"2924",1,57,21
"2925",1,1,-1
"2926",1,54,20
"2927",1,12,-1
"2928",1,5,-1
"2929",1,52,12
"2930",1,13,-1
"2931",0,15,-1
"2932",0,72,5
"2933",0,38,14
"2934",1,12,-1
"2935",1,47,1
"2936",1,12,-1
"2937",0,37,16
"2938",1,19,9
"2939",1,32,2
"2940",1,46,18
"2941",0,8,-1
"2942",1,26,12
"2943",1,46,21
"2944",1,20,21
"2945",0,29,14
"2946",1,34,21
"2947",0,26,14
"2948",1,26,12
"2949",0,85,16
"2950",1,49,7
"2951",0,83,21
"2952",1,46,21
"2953",1,3,-1
"2954",1,28,12
"2955",0,1,-1
"2956",1,25,12
"2957",1,32,0
"2958",0,1,-1
"2959",0,24,1
"2960",0,42,15
"2961",0,15,-1
"2962",0,46,14
"2963",0,66,14
"2964",0,13,-1
"2965",1,27,14
"2966",0,5,-1
"2967",1,46,2
"2968",1,56,21
"2969",0,42,1
"2970",1,75,14
"2971",0,33,1
"2972",0,46,2
"2973",1,26,12
"2974",1,9,-1
"2975",0,3,-1
"2976",1,19,21
"2977",1,52,21
"2978",1,3,-1
"2979",1,51,18
"2980",1,66,2
"2981",1,12,-1
"2982",1,51,2
"2983",1,19,16
"2984",1,13,-1
"2985",0,32,16
"2986",1,0,-1
"2987",1,27,2
"2988",1,74,6
"2989",1,39,15
"2990",1,51,18
"2991",1,25,5
"2992",1,18,-1
"2993",1,40,14
"2994",1,59,18
"2995",1,49,14
"2996",1,28,16
"2997",1,74,1
"2998",0,6,-1
"2999",1,51,14
"3000",1,33,12
"3001",1,23,12
"3002",1,58,2
"3003",1,22,20
"3004",1,30,15
"3005",1,34,19
"3006",0,21,1
"3007",1,1,-1
"3008",1,37,2
"3009",1,53,21
"3010",0,8,-1
"3011",1,10,-1
"3012",0,10,-1
"3013",0,55,14
"3014",1,19,12
"3015",0,66,14
"3016",1,30,18
"3017",1,30,2
"3018",1,21,2
"3019",1,39,2
"3020",1,37,21
"3021",1,7,-1
"3022",1,26,2
"3023",0,53,21
"3024",1,74,14
"3025",0,29,21
"3026",1,11,-1
"3027",1,18,-1
"3028",0,58,19
"3029",1,40,14
"3030",1,48,18
"3031",1,21,21
"3032",1,5,-1
"3033",0,31,12
"3034",0,51,21
"3035",0,22,16
"3036",1,26,14
"3037",1,5,-1
"3038",1,4,-1
"3039",1,5,-1
"3040",1,66,1
"3041",1,55,18
"3042",1,25,14
"3043",1,13,-1
"3044",0,29,12
"3045",1,35,8
"3046",1,29,14
"3047",0,24,21
"3048",1,32,14
"3049",1,35,13
"3050",1,28,2
"3051",1,35,0
"3052",1,24,5
"3053",1,18,-1
"3054",1,41,14
"3055",1,30,14
"3056",1,23,2
"3057",1,43,0
"3058",1,19,18
"3059",1,11,-1
"3060",0,48,14
"3061",1,13,-1
"3062",1,27,14
"3063",1,41,21
"3064",0,58,15
"3065",1,44,19
"3066",0,67,1
"3067",1,71,18
"3068",1,26,2
"3069",1,27,21
"3070",1,4,-1
"3071",0,2,-1
"3072",1,60,14
"3073",1,47,12
"3074",0,31,1
"3075",1,20,2
"3076",1,69,12
"3077",1,19,21
"3078",1,9,-1
"3079",1,51,14
"3080",0,44,20
"3081",0,26,2
"3082",1,58,0
"3083",1,35,1
"3084",1,10,-1
"3085",0,1,-1
"3086",1,39,15
"3087",1,14,-1
"3088",1,49,12
"3089",0,17,-1
"3090",0,8,-1
"3091",1,11,-1
"3092",0,44,18
"3093",1,66,12
"3094",1,67,2
"3095",1,11,-1
"3096",1,12,-1
"3097",1,35,12
"3098",1,1,-1
"3099",1,6,-1
"3100",0,51,14
"3101",0,1,-1
"3102",1,54,12
"3103",1,43,1
"3104",0,54,12
"3105",1,16,-1
"3106",1,55,18
"3107",1,1,-1
"3108",1,2,-1
"3109",0,25,14
"3110",1,2,-1
"3111",1,48,12
"3112",0,7,-1
"3113",1,28,3
"3114",1,24,18
"3115",0,4,-1
"3116",1,46,15
"3117",1,1,-1
"3118",1,21,2
"3119",0,25,2
"3120",1,14,-1
"3121",1,15,-1
"3122",0,27,2
"3123",1,29,2
"3124",1,12,-1
"3125",1,20,12
"3126",0,57,12
"3127",1,46,2
"3128",1,33,12
"3129",1,54,18
"3130",1,74,0
"3131",1,4,-1
"3132",1,8,-1
"3133",1,41,2
"3134",0,27,12
"3135",1,65,13
"3136",0,34,21
"3137",1,8,-1
"3138",1,20,14
"3139",0,16,-1
"3140",1,17,-1
"3141",0,35,14
"3142",1,30,0
"3143",0,63,14
"3144",1,13,-1
"3145",1,65,11
"3146",1,19,12
"3147",0,8,-1
"3148",1,14,-1
"3149",0,14,-1
"3150",1,69,13
"3151",1,19,2
"3152",1,5,-1
"3153",0,29,16
"3154",1,3,-1
"3155",1,25,1
"3156",1,3,-1
"3157",1,3,-1
"3158",1,39,1
"3159",1,10,-1
"3160",0,50,14
"3161",1,28,1
"3162",1,73,12
"3163",1,32,8
"3164",1,36,14
"3165",1,96,14
"3166",1,11,-1
"3167",0,40,20
"3168",1,24,12
"3169",1,3,-1
"3170",1,17,-1
"3171",0,8,-1
"3172",1,44,14
"3173",1,3,-1
"3174",1,30,2
"3175",0,56,1
"3176",1,10,-1
"3177",1,2,-1
"3178",1,11,-1
"3179",0,2,-1
"3180",0,9,-1
"3181",1,40,14
"3182",1,60,14
"3183",1,19,18
"3184",1,60,15
"3185",0,30,21
"3186",0,55,2
"3187",0,19,12
"3188",1,24,14
"3189",1,55,12
"3190",0,23,17
"3191",1,33,12
"3192",1,11,-1
"3193",0,79,12
"3194",0,46,2
"3195",1,84,1
"3196",1,15,-1
"3197",0,72,12
"3198",1,2,-1
"3199",1,20,15
"3200",1,25,16
"3201",1,22,21
"3202",1,57,2
"3203",0,43,21
"3204",1,2,-1
"3205",0,23,3
"3206",1,16,-1
"3207",0,3,-1
"3208",1,7,-1
"3209",1,3,-1
"3210",1,62,1
"3211",0,16,-1
"3212",1,37,12
"3213",0,2,-1
"3214",1,37,1
"3215",1,37,21
"3216",1,18,-1
"3217",0,5,-1
"3218",0,38,12
"3219",1,72,14
"3220",0,30,11
"3221",1,19,12
"3222",1,31,2
"3223",1,72,14
"3224",0,15,-1
"3225",1,81,14
"3226",1,60,14
"3227",0,7,-1
"3228",1,2,-1
"3229",1,38,2
"3230",1,14,-1
"3231",1,47,1
"3232",0,31,14
"3233",1,32,19
"3234",1,23,15
"3235",1,25,0
"3236",1,30,14
"3237",0,49,0
"3238",1,45,9
"3239",1,61,1
"3240",1,28,2
"3241",1,15,-1
"3242",1,27,1
"3243",1,28,16
"3244",1,87,14
"3245",1,25,16
"3246",1,2,-1
"3247",1,23,16
"3248",1,17,-1
"3249",0,24,12
"3250",0,16,-1
"3251",1,16,-1
"3252",1,45,12
"3253",1,91,2
"3254",1,29,12
"3255",1,24,0
"3256",1,33,19
"3257",1,1,-1
"3258",1,25,16
"3259",1,31,16
"3260",1,65,12
"3261",0,38,14
"3262",1,55,0
"3263",1,3,-1
"3264",1,28,14
"3265",1,60,2
"3266",1,18,-1
"3267",0,35,12
"3268",1,54,2
"3269",1,4,-1
"3270",1,4,-1
"3271",1,29,12
"3272",1,43,19
"3273",1,62,21
"3274",1,2,-1
"3275",1,17,-1
"3276",1,33,14
"3277",0,55,18
"3278",0,25,2
"3279",1,3,-1
"3280",0,24,16
"3281",0,27,1
"3282",0,47,1
"3283",0,32,12
"3284",1,43,21
"3285",1,3,-1
"3286",1,21,18
"3287",0,29,15
"3288",1,42,2
"3289",0,43,18
"3290",1,18,-1
"3291",1,30,0
"3292",0,16,-1
"3293",1,21,12
"3294",1,73,9
"3295",1,58,14
"3296",1,20,12
"3297",1,29,14
"3298",0,24,13
"3299",1,30,21
"3300",0,67,3
"3301",1,19,14
"3302",0,8,-1
"3303",0,22,20
"3304",0,13,-1
"3305",1,26,1
"3306",1,32,18
"3307",1,34,18
"3308",1,4,-1
"3309",1,63,16
"3310",1,25,12
"3311",0,21,0
"3312",1,20,1
"3313",1,24,14
"3314",0,47,14
"3315",1,21,12
"3316",1,23,14
"3317",1,38,0
"3318",1,4,-1
"3319",1,49,12
"3320",0,11,-1
"3321",1,10,-1
"3322",0,28,15
"3323",0,19,0
"3324",1,5,-1
"3325",1,11,-1
"3326",1,12,-1
"3327",1,5,-1
"3328",1,1,-1
"3329",1,9,-1
"3330",1,22,14
"3331",1,32,14
"3332",1,47,20
"3333",1,39,16
"3334",1,41,12
"3335",1,34,1
"3336",1,57,12
"3337",1,42,14
"3338",1,18,-1
"3339",1,55,21
"3340",0,27,21
"3341",1,20,0
"3342",1,6,-1
"3343",1,83,2
"3344",1,54,16
"3345",1,35,9
"3346",1,34,1
"3347",0,17,-1
"3348",1,23,14
"3349",1,39,21
"3350",1,41,1
"3351",0,29,18
"3352",1,13,-1
"3353",0,26,21
"3354",1,19,14
"3355",1,6,-1
"3356",1,31,14
"3357",0,26,4
"3358",1,32,14
"3359",1,14,-1
"3360",1,16,-1
"3361",0,18,-1
"3362",0,39,12
"3363",0,55,14
"3364",1,43,14
"3365",1,7,-1
"3366",1,46,1
"3367",1,6,-1
"3368",0,41,0
"3369",1,27,21
"3370",1,16,-1
"3371",1,45,20
"3372",1,33,1
"3373",1,48,1
"3374",1,35,14
"3375",1,61,2
"3376",1,30,16
"3377",1,48,12
"3378",0,23,20
"3379",1,42,0
"3380",0,43,12
"3381",0,32,2
"3382",1,16,-1
"3383",1,9,-1
"3384",1,32,14
"3385",1,16,-1
"3386",1,23,14
"3387",1,24,20
"3388",0,49,21
"3389",1,23,2
"3390",1,22,20
"3391",0,8,-1
"3392",0,44,21
"3393",1,65,21
"3394",1,5,-1
"3395",0,42,0
"3396",0,26,14
"3397",1,79,2
"3398",1,19,18
"3399",1,45,0
"3400",1,29,1
"3401",1,25,0
"3402",1,11,-1
"3403",1,47,15
"3404",0,29,14
"3405",1,5,-1
"3406",0,6,-1
"3407",0,49,14
"3408",1,40,19
"3409",1,17,-1
"3410",1,53,0
"3411",1,1,-1
"3412",1,21,14
"3413",1,34,1
"3414",1,28,18
"3415",0,14,-1
"3416",1,37,14
"3417",1,25,12
"3418",1,5,-1
"3419",1,12,-1
"3420",1,24,0
"3421",0,26,1
"3422",1,61,2
"3423",1,22,16
"3424",1,32,20
"3425",0,21,0
"3426",1,22,12
"3427",1,52,1
"3428",1,29,12
"3429",1,38,16
"3430",1,54,14
"3431",1,39,21
"3432",1,5,-1
"3433",1,73,1
"3434",0,36,13
"3435",1,6,-1
"3436",1,18,-1
"3437",0,30,16
"3438",1,0,-1
"3439",1,42,9
"3440",1,49,1
"3441",1,1,-1
"3442",1,12,-1
"3443",1,36,21
"3444",1,13,-1
"3445",0,59,18
"3446",0,36,14
"3447",0,39,21
"3448",1,44,14
"3449",0,18,-1
"3450",1,10,-1
"3451",0,65,14
"3452",1,37,15
"3453",1,26,3
"3454",0,32,0
"3455",0,42,2
"3456",1,46,2
"3457",0,9,-1
"3458",1,37,14
"3459",1,50,1
"3460",1,20,20
"3461",1,17,-1
"3462",1,15,-1
"3463",1,25,21
"3464",1,5,-1
"3465",1,39,1
"3466",1,34,2
"3467",1,65,2
"3468",1,68,14
"3469",1,37,18
"3470",1,59,11
"3471",1,30,2
"3472",1,36,0
"3473",0,24,20
"3474",1,47,14
"3475",1,61,0
"3476",0,43,21
"3477",1,33,0
"3478",1,23,12
"3479",0,12,-1
"3480",1,27,18
"3481",1,29,12
"3482",1,16,-1
"3483",0,20,14
"3484",0,10,-1
"3485",1,79,12
"3486",1,20,12
"3487",1,56,12
"3488",1,35,10
"3489",1,47,12
"3490",1,20,2
"3491",1,14,-1
"3492",1,32,12
"3493",1,11,-1
"3494",1,16,-1
"3495",0,36,1
"3496",1,63,0
"3497",0,23,15
"3498",1,37,2
"3499",1,57,0
"3500",1,7,-1
"3501",1,9,-1
"3502",0,24,14
"3503",1,39,11
"3504",1,36,0
"3505",0,69,13
"3506",1,13,-1
"3507",0,65,14
"3508",1,0,-1
"3509",0,39,18
"3510",0,21,21
"3511",1,89,12
"3512",1,48,14
"3513",1,61,19
"3514",1,35,2
"3515",0,64,13
"3516",0,63,18
"3517",1,43,16
"3518",1,25,2
"3519",1,11,-1
"3520",1,22,14
"3521",1,12,-1
"3522",1,52,15
"3523",0,79,21
"3524",1,1,-1
"3525",1,12,-1
"3526",0,63,9
"3527",1,41,14
"3528",0,65,8
"3529",0,23,14
"3530",0,36,0
"3531",1,1,-1
"3532",1,28,14
"3533",1,21,2
"3534",1,76,10
"3535",1,47,5
"3536",1,14,-1
"3537",0,33,20
"3538",1,30,14
"3539",1,22,12
"3540",1,32,15
"3541",1,11,-1
"3542",1,27,18
"3543",1,61,12
"3544",1,1,-1
"3545",1,65,12
"3546",1,35,20
"3547",0,37,1
"3548",1,32,1
"3549",1,56,21
"3550",1,47,21
"3551",0,53,21
"3552",1,6,-1
"3553",1,31,21
"3554",1,49,14
"3555",1,13,-1
"3556",1,29,2
"3557",1,27,1
"3558",1,31,1
"3559",1,21,12
"3560",1,7,-1
"3561",0,47,20
"3562",1,42,1
"3563",1,13,-1
"3564",1,5,-1
"3565",1,39,18
"3566",1,68,16
"3567",1,0,-1
"3568",1,40,14
"3569",1,33,0
"3570",1,47,4
"3571",1,56,12
"3572",1,7,-1
"3573",1,8,-1
"3574",1,28,14
"3575",1,9,-1
"3576",1,28,0
"3577",1,10,-1
"3578",1,34,0
"3579",1,38,20
"3580",1,57,0
"3581",0,33,14
"3582",0,49,15
"3583",0,33,18
"3584",1,81,2
"3585",1,11,-1
"3586",1,73,14
"3587",1,32,1
"3588",1,4,-1
"3589",0,12,-1
"3590",1,46,16
"3591",1,34,14
"3592",0,3,-1
"3593",1,15,-1
"3594",1,51,14
"3595",1,37,7
"3596",0,11,-1
"3597",1,21,1
"3598",0,41,0
"3599",0,34,12
"3600",1,15,-1
"3601",1,23,21
"3602",1,35,14
"3603",1,8,-1
"3604",1,10,-1
"3605",1,16,-1
"3606",1,21,14
"3607",1,3,-1
"3608",1,86,12
"3609",1,26,18
"3610",1,20,2
"3611",1,38,12
"3612",0,24,21
"3613",1,38,14
"3614",1,29,14
"3615",1,79,21
"3616",0,26,12
"3617",1,23,16
"3618",1,4,-1
"3619",1,22,2
"3620",1,51,2
"3621",1,81,7
"3622",1,12,-1
"3623",1,11,-1
"3624",1,41,14
"3625",1,45,11
"3626",1,12,-1
"3627",1,47,12
"3628",1,49,1
"3629",1,16,-1
"3630",1,24,2
"3631",1,30,16
"3632",1,6,-1
"3633",1,30,12
"3634",0,41,15
"3635",0,7,-1
"3636",1,23,12
"3637",0,5,-1
"3638",1,32,0
"3639",0,31,14
"3640",1,22,2
"3641",0,76,21
"3642",1,12,-1
"3643",1,26,1
"3644",1,11,-1
"3645",1,20,14
"3646",0,38,0
"3647",0,25,15
"3648",0,52,13
"3649",1,48,11
"3650",0,35,7
"3651",1,64,14
"3652",0,57,18
"3653",0,38,14
"3654",1,12,-1
"3655",1,22,18
"3656",1,65,2
"3657",0,14,-1
"3658",1,31,0
"3659",0,5,-1
"3660",1,61,1
"3661",1,42,13
"3662",1,28,12
"3663",1,86,2
"3664",0,2,-1
"3665",0,24,14
"3666",1,9,-1
"3667",1,28,7
"3668",1,48,12
"3669",0,23,13
"3670",1,57,2
"3671",1,15,-1
"3672",1,31,1
"3673",0,23,21
"3674",0,19,18
"3675",1,29,14
"3676",1,86,14
"3677",1,27,12
"3678",1,31,20
"3679",1,52,0
"3680",1,20,12
"3681",1,58,20
"3682",1,63,12
"3683",0,1,-1
"3684",0,12,-1
"3685",1,18,-1
"3686",0,32,21
"3687",1,9,-1
"3688",1,25,13
"3689",1,15,-1
"3690",1,51,12
"3691",1,56,19
"3692",1,24,18
"3693",0,8,-1
"3694",1,18,-1
"3695",1,38,0
"3696",1,38,12
"3697",1,44,8
"3698",1,34,16
"3699",1,62,14
"3700",1,60,12
"3701",1,44,14
"3702",1,40,1
"3703",1,62,19
"3704",1,52,21
"3705",1,53,14
"3706",1,14,-1
"3707",1,3,-1
"3708",0,2,-1
"3709",1,27,21
"3710",1,28,13
"3711",1,0,-1
"3712",1,25,16
"3713",0,47,21
"3714",1,36,14
"3715",0,19,14
"3716",1,13,-1
"3717",1,29,6
"3718",1,21,14
"3719",1,32,21
"3720",1,33,21
"3721",0,64,15
"3722",0,31,2
"3723",1,16,-1
"3724",1,14,-1
"3725",1,23,14
"3726",1,12,-1
"3727",1,21,14
"3728",1,42,12
"3729",1,50,16
"3730",1,26,18
"3731",1,7,-1
"3732",1,57,2
"3733",0,34,12
"3734",1,32,14
"3735",1,33,21
"3736",0,53,0
"3737",1,84,12
"3738",0,8,-1
"3739",0,17,-1
"3740",1,34,1
"3741",1,67,12
"3742",0,2,-1
"3743",1,14,-1
"3744",0,14,-1
"3745",0,2,-1
"3746",1,41,1
"3747",0,34,1
"3748",1,2,-1
"3749",1,17,-1
"3750",1,58,20
"3751",1,18,-1
"3752",1,22,18
"3753",1,24,14
"3754",1,14,-1
"3755",1,41,2
"3756",1,63,14
"3757",1,15,-1
"3758",1,32,14
"3759",1,4,-1
"3760",1,19,2
"3761",1,27,3
"3762",1,45,12
"3763",1,17,-1
"3764",1,26,12
"3765",1,14,-1
"3766",1,50,1
"3767",1,30,0
"3768",1,47,20
"3769",1,32,9
"3770",1,62,9
"3771",1,46,14
"3772",0,3,-1
"3773",1,28,1
"3774",1,75,21
"3775",0,11,-1
"3776",1,7,-1
"3777",1,19,21
"3778",1,40,7
"3779",0,29,20
"3780",0,14,-1
"3781",1,30,14
"3782",0,12,-1
"3783",1,59,21
"3784",1,6,-1
"3785",1,51,18
"3786",1,8,-1
"3787",0,10,-1
"3788",1,16,-1
"3789",0,29,1
"3790",1,21,12
"3791",1,42,15
"3792",1,23,2
"3793",1,55,8
"3794",1,25,21
"3795",1,34,0
"3796",1,52,7
"3797",1,31,18
"3798",1,29,19
"3799",1,51,12
"3800",1,7,-1
"3801",1,12,-1
"3802",1,61,21
"3803",1,32,0
"3804",1,58,12
"3805",1,44,2
"3806",0,5,-1
"3807",1,21,8
"3808",1,9,-1
"3809",1,14,-1
"3810",0,35,19
"3811",1,4,-1
"3812",1,27,14
"3813",1,23,12
"3814",1,57,1
"3815",1,51,12
"3816",0,56,2
"3817",1,53,9
"3818",0,65,0
"3819",1,8,-1
"3820",0,24,1
"3821",0,16,-1
"3822",0,10,-1
"3823",1,45,20
"3824",1,40,1
"3825",0,15,-1
"3826",0,3,-1
"3827",1,7,-1
"3828",0,40,12
"3829",1,66,11
"3830",1,5,-1
"3831",0,28,1
"3832",0,25,21
"3833",1,31,2
"3834",0,19,9
"3835",1,28,21
"3836",1,42,21
"3837",1,4,-1
"3838",1,41,6
"3839",1,60,21
"3840",1,31,20
"3841",0,35,1
"3842",1,12,-1
"3843",1,8,-1
"3844",1,34,12
"3845",1,38,14
"3846",1,7,-1
"3847",1,19,9
"3848",1,39,21
"3849",1,10,-1
"3850",1,73,14
"3851",1,44,12
"3852",1,39,12
"3853",1,32,12
"3854",1,39,14
"3855",1,38,14
"3856",1,52,0
"3857",1,28,1
"3858",1,26,15
"3859",1,52,9
"3860",1,62,1
"3861",0,48,14
"3862",1,36,16
"3863",1,70,19
"3864",1,14,-1
"3865",0,17,-1
"3866",1,27,12
"3867",1,7,-1
"3868",1,25,14
"3869",1,3,-1
"3870",1,43,14
"3871",1,36,14
"3872",1,13,-1
"3873",1,16,-1
"3874",1,7,-1
"3875",1,46,18
"3876",1,39,14
"3877",1,50,12
"3878",1,24,14
"3879",1,22,18
"3880",1,7,-1
"3881",1,6,-1
"3882",1,17,-1
"3883",1,40,21
"3884",1,17,-1
"3885",0,63,12
"3886",1,25,9
"3887",1,40,14
"3888",1,36,20
"3889",1,62,14
"3890",0,26,2
"3891",0,40,2
"3892",0,31,21
"3893",0,78,21
"3894",1,24,1
"3895",1,40,15
"3896",0,68,2
"3897",1,38,14
"3898",1,47,17
"3899",1,28,2
"3900",1,37,12
"3901",1,40,12
"3902",1,30,12
"3903",1,16,-1
"3904",1,8,-1
"3905",1,15,-1
"3906",1,44,14
"3907",1,11,-1
"3908",1,28,0
"3909",1,30,1
"3910",1,22,12
"3911",1,29,2
"3912",1,5,-1
"3913",1,19,15
"3914",1,24,18
"3915",0,92,18
"3916",1,43,14
"3917",1,39,21
"3918",1,1,-1
"3919",1,77,1
"3920",0,42,15
"3921",1,17,-1
"3922",1,64,14
"3923",1,67,12
"3924",0,22,2
"3925",0,51,2
"3926",1,40,13
"3927",1,13,-1
"3928",1,28,2
"3929",0,33,20
"3930",1,45,12
"3931",0,27,19
"3932",1,20,14
"3933",0,17,-1
"3934",1,28,1
"3935",0,52,21
"3936",0,43,12
"3937",1,6,-1
"3938",1,50,1
"3939",0,21,2
"3940",1,45,12
"3941",1,76,1
"3942",1,19,0
"3943",1,66,2
"3944",0,13,-1
"3945",1,29,12
"3946",1,30,12
"3947",0,45,10
"3948",1,9,-1
"3949",0,62,14
"3950",1,12,-1
"3951",1,39,18
"3952",1,69,20
"3953",1,51,14
"3954",1,21,18
"3955",1,2,-1
"3956",0,42,12
"3957",1,7,-1
"3958",0,26,2
"3959",0,11,-1
"3960",1,60,15
"3961",1,11,-1
"3962",1,8,-1
"3963",1,46,9
"3964",0,28,12
"3965",1,52,21
"3966",1,71,2
"3967",1,13,-1
"3968",0,16,-1
"3969",1,13,-1
"3970",1,65,1
"3971",1,26,20
"3972",1,26,20
"3973",1,59,0
"3974",1,12,-1
"3975",1,69,0
"3976",1,43,0
"3977",0,44,21
"3978",0,14,-1
"3979",1,9,-1
"3980",1,76,15
"3981",1,26,13
"3982",1,1,-1
"3983",0,0,-1
"3984",1,51,20
"3985",1,33,2
"3986",0,34,12
"3987",1,4,-1
"3988",1,9,-1
"3989",0,50,3
"3990",1,28,1
"3991",1,7,-1
"3992",1,30,2
"3993",1,52,14
"3994",1,61,5
"3995",1,25,15
"3996",1,31,12
"3997",1,71,9
"3998",0,53,12
"3999",1,55,5
"4000",0,29,21
"4001",0,55,0
"4002",0,12,-1
"4003",0,30,13
"4004",0,52,0
"4005",1,32,14
"4006",1,27,12
"4007",1,6,-1
"4008",1,1,-1
"4009",1,11,-1
"4010",1,6,-1
"4011",1,35,14
"4012",1,36,19
"4013",1,34,12
"4014",0,45,21
"4015",1,70,14
"4016",1,6,-1
"4017",0,57,12
"4018",0,60,2
"4019",1,11,-1
"4020",1,61,14
"4021",1,21,12
"4022",1,10,-1
"4023",0,7,-1
"4024",1,33,21
"4025",1,50,12
"4026",1,30,12
"4027",1,4,-1
"4028",1,8,-1
"4029",0,23,13
"4030",0,38,12
"4031",0,14,-1
"4032",1,42,2
"4033",1,65,14
"4034",0,57,1
"4035",1,46,10
"4036",1,82,14
"4037",1,24,2
"4038",1,38,1
"4039",0,13,-1
"4040",1,8,-1
"4041",0,34,15
"4042",1,0,-1
"4043",1,1,-1
"4044",0,2,-1
"4045",1,6,-1
"4046",0,13,-1
"4047",1,22,19
"4048",1,10,-1
"4049",1,55,8
"4050",1,53,2
"4051",0,8,-1
"4052",1,12,-1
"4053",0,25,1
"4054",1,17,-1
"4055",1,76,2
"4056",1,72,15
"4057",1,5,-1
"4058",1,49,19
"4059",0,14,-1
"4060",1,12,-1
"4061",1,57,0
"4062",1,18,-1
"4063",1,50,1
"4064",1,2,-1
"4065",1,29,0
"4066",0,36,12
"4067",1,78,16
"4068",0,21,14
"4069",1,23,11
"4070",1,41,15
"4071",1,59,2
"4072",0,35,14
"4073",0,34,0
"4074",1,23,12
"4075",1,27,1
"4076",1,16,-1
"4077",1,69,14
"4078",0,58,16
"4079",1,64,21
"4080",1,53,12
"4081",1,9,-1
"4082",1,12,-1
"4083",1,27,2
"4084",1,9,-1
"4085",1,73,18
"4086",1,14,-1
"4087",1,15,-1
"4088",1,6,-1
"4089",1,41,9
"4090",0,5,-1
"4091",1,1,-1
"4092",1,73,20
"4093",1,51,12
"4094",1,11,-1
"4095",1,35,2
"4096",1,25,14
"4097",1,49,14
"4098",1,38,15
"4099",0,6,-1
"4100",1,63,2
"4101",0,38,12
"4102",1,68,1
"4103",1,41,2
"4104",1,16,-1
"4105",0,36,12
"4106",1,18,-1
"4107",1,65,1
"4108",0,16,-1
"4109",1,0,-1
"4110",1,72,0
"4111",1,16,-1
"4112",1,5,-1
"4113",1,43,1
"4114",1,69,19
"4115",1,2,-1
"4116",1,33,18
"4117",1,43,14
"4118",1,13,-1
"4119",1,21,12
"4120",0,8,-1
"4121",1,17,-1
"4122",0,35,2
"4123",1,41,16
"4124",1,45,2
"4125",1,0,-1
"4126",1,17,-1
"4127",0,47,15
"4128",1,35,1
"4129",1,12,-1
"4130",0,53,9
"4131",1,13,-1
"4132",1,9,-1
"4133",1,69,2
"4134",1,8,-1
"4135",1,89,15
"4136",1,16,-1
"4137",1,15,-1
"4138",1,3,-1
"4139",1,74,13
"4140",1,2,-1
"4141",1,79,1
"4142",1,32,21
"4143",1,27,11
"4144",0,88,11
"4145",1,36,12
"4146",1,34,15
"4147",1,55,15
"4148",1,35,0
"4149",0,49,14
"4150",0,35,12
"4151",1,7,-1
"4152",1,12,-1
"4153",1,23,14
"4154",1,10,-1
"4155",1,22,12
"4156",0,34,21
"4157",1,59,12
"4158",1,4,-1
"4159",0,22,14
"4160",1,50,12
"4161",1,4,-1
"4162",1,33,18
"4163",1,36,1
"4164",0,33,12
"4165",1,36,14
"4166",1,45,12
"4167",0,83,12
"4168",1,35,12
"4169",1,24,0
"4170",1,41,0
