"","sex","age","occupations"
"2896",0,62,0
"2897",0,67,0
"2898",0,30,4
"2899",0,31,2
"2900",0,13,0
"2901",1,25,2
"2902",1,25,2
"2903",0,42,2
"2904",0,74,2
"2905",1,63,2
"2906",1,78,2
"2907",0,24,0
"2908",0,42,2
"2909",1,23,2
"2910",0,44,0
"2911",0,49,0
"2912",0,1,2
"2913",0,16,2
"2914",0,31,2
"2915",1,49,2
"2916",1,48,0
"2917",0,35,0
"2918",1,27,0
"2919",0,37,0
"2920",0,36,2
"2921",0,50,2
"2922",0,7,2
"2923",0,44,2
"2924",0,45,0
"2925",0,16,2
"2926",0,15,2
"2927",0,30,0
"2928",0,28,2
"2929",0,37,0
"2930",1,43,2
"2931",0,0,2
"2932",1,25,0
"2933",0,70,0
"2934",0,35,0
"2935",1,12,0
"2936",0,20,2
"2937",0,60,2
"2938",0,50,0
"2939",1,59,0
"2940",0,2,2
"2941",0,32,2
"2942",1,34,2
"2943",1,16,2
"2944",1,25,0
"2945",1,45,0
"2946",0,12,0
"2947",0,59,0
"2948",1,16,2
"2949",1,40,2
"2950",1,5,0
"2951",1,56,2
"2952",1,4,0
"2953",1,9,2
"2954",1,24,0
"2955",1,26,0
"2956",1,2,0
"2957",1,42,2
"2958",1,16,2
"2959",1,31,0
"2960",1,50,2
"2961",0,50,0
"2962",1,25,0
"2963",0,32,2
"2964",1,62,2
"2965",1,79,0
"2966",1,18,2
"2967",0,30,2
"2968",0,42,2
"2969",1,12,2
"2970",1,35,2
"2971",1,30,0
"2972",1,63,0
"2973",0,42,0
"2974",0,30,2
"2975",0,72,2
"2976",1,51,0
"2977",0,34,0
"2978",1,48,0
"2979",0,63,0
"2980",0,44,0
"2981",1,30,0
"2982",0,49,0
"2983",0,21,2
"2984",0,51,0
"2985",1,63,0
"2986",1,34,0
"2987",1,13,0
"2988",0,20,0
"2989",0,13,0
"2990",1,49,2
"2991",1,17,0
"2992",1,9,0
"2993",1,40,2
"2994",0,64,2
"2995",0,21,2
"2996",1,4,0
"2997",0,58,4
"2998",1,68,0
"2999",0,15,2
"3000",0,33,0
"3001",0,20,0
"3002",1,41,0
"3003",1,86,2
"3004",1,19,0
"3005",0,59,0
"3006",1,32,2
"3007",0,3,2
"3008",1,56,2
"3009",1,36,2
"3010",1,13,0
"3011",0,23,2
"3012",1,26,2
"3013",1,70,2
"3014",1,41,0
"3015",1,3,0
"3016",1,66,2
"3017",1,65,2
"3018",0,1,0
"3019",1,14,0
"3020",0,65,2
"3021",0,25,2
"3022",1,43,2
"3023",1,72,0
"3024",1,53,2
"3025",0,8,2
"3026",0,25,2
"3027",0,63,2
"3028",0,65,2
"3029",1,11,2
"3030",0,19,0
"3031",1,66,0
"3032",0,66,2
"3033",1,17,0
"3034",1,31,0
"3035",0,5,2
"3036",0,27,0
"3037",1,32,0
"3038",0,7,0
"3039",0,7,0
"3040",0,24,0
"3041",0,33,2
"3042",0,15,0
"3043",0,11,0
"3044",1,15,2
"3045",0,50,2
"3046",0,71,2
"3047",0,33,0
"3048",1,8,0
"3049",0,23,2
"3050",1,24,2
"3051",1,4,0
"3052",1,39,2
"3053",1,28,2
"3054",1,58,0
"3055",1,28,0
"3056",1,23,2
"3057",1,2,2
"3058",0,26,0
"3059",0,1,2
"3060",0,3,0
"3061",0,28,0
"3062",1,51,0
"3063",1,50,2
"3064",0,38,0
"3065",0,41,4
"3066",1,48,2
"3067",1,7,2
"3068",0,26,2
"3069",1,6,0
"3070",0,44,0
"3071",0,66,2
"3072",0,45,0
"3073",1,1,2
"3074",0,34,2
"3075",0,42,2
"3076",1,29,0
"3077",1,12,2
"3078",1,41,0
"3079",0,4,2
"3080",1,36,2
"3081",0,39,2
"3082",0,14,0
"3083",0,19,2
"3084",0,16,0
"3085",1,73,2
"3086",0,23,0
"3087",0,57,2
"3088",0,27,2
"3089",1,37,2
"3090",1,17,2
"3091",0,25,2
"3092",1,7,0
"3093",1,5,2
"3094",1,42,2
"3095",1,7,0
"3096",0,41,2
"3097",1,13,2
"3098",1,57,2
"3099",0,17,0
"3100",1,59,0
"3101",1,20,2
"3102",1,6,2
"3103",1,4,2
"3104",0,57,0
"3105",0,63,0
"3106",0,28,2
"3107",1,4,2
"3108",1,17,2
"3109",1,18,2
"3110",1,66,2
"3111",1,49,4
"3112",0,8,0
"3113",0,17,2
"3114",1,32,0
"3115",0,27,2
"3116",1,57,2
"3117",1,70,0
"3118",0,22,2
"3119",1,35,2
"3120",1,38,2
"3121",0,27,2
"3122",1,23,0
"3123",1,40,2
"3124",0,14,0
"3125",1,2,2
"3126",1,49,2
"3127",1,47,2
"3128",1,10,2
"3129",1,84,0
"3130",1,37,0
"3131",1,9,0
"3132",1,23,2
"3133",0,55,0
"3134",1,24,2
"3135",1,48,2
"3136",1,61,0
"3137",1,35,2
"3138",0,3,2
"3139",0,14,0
"3140",0,80,0
"3141",0,52,2
"3142",1,78,2
"3143",0,66,2
"3144",1,10,2
"3145",1,53,2
"3146",0,5,2
"3147",1,14,0
"3148",1,25,0
"3149",0,5,0
"3150",1,34,0
"3151",1,44,0
"3152",0,29,2
"3153",0,57,4
"3154",1,37,0
"3155",1,23,2
"3156",0,31,2
"3157",0,28,2
"3158",0,25,2
"3159",1,7,0
"3160",0,95,0
"3161",0,47,2
"3162",0,54,2
"3163",1,50,0
"3164",0,71,2
"3165",1,3,2
"3166",1,36,2
"3167",0,29,2
"3168",1,2,0
"3169",0,12,0
"3170",1,42,2
"3171",0,15,2
"3172",0,58,2
"3173",1,24,0
"3174",1,25,0
"3175",1,23,2
"3176",0,3,2
"3177",0,24,2
"3178",0,5,2
"3179",0,60,0
"3180",0,35,2
"3181",0,88,0
"3182",0,10,2
"3183",1,41,2
"3184",1,3,2
"3185",1,21,2
"3186",1,61,4
"3187",0,8,0
"3188",1,53,0
"3189",1,21,2
"3190",0,44,0
"3191",0,8,0
"3192",1,32,2
"3193",0,32,0
"3194",1,6,0
"3195",1,4,2
"3196",0,89,4
"3197",1,22,2
"3198",0,35,0
"3199",0,48,2
"3200",0,7,2
"3201",1,64,2
"3202",1,9,2
"3203",0,45,0
"3204",0,31,0
"3205",0,42,0
"3206",1,64,0
"3207",0,2,0
"3208",0,34,2
"3209",0,13,2
"3210",1,14,0
"3211",0,52,0
"3212",1,17,2
"3213",1,45,0
"3214",0,1,2
"3215",0,25,2
"3216",1,42,2
"3217",1,33,2
"3218",0,17,2
"3219",1,28,2
"3220",1,23,2
"3221",1,34,2
"3222",1,3,2
"3223",0,22,2
"3224",1,26,0
"3225",0,37,0
"3226",0,60,2
"3227",0,15,4
"3228",1,28,2
"3229",0,38,0
"3230",1,16,2
"3231",1,57,2
"3232",1,12,0
"3233",1,14,2
"3234",1,13,2
"3235",0,12,4
"3236",0,38,2
"3237",1,28,2
"3238",1,41,2
"3239",0,62,2
"3240",0,33,0
"3241",1,1,2
"3242",1,13,2
"3243",1,23,0
"3244",1,67,0
"3245",1,56,0
"3246",1,23,2
"3247",0,12,2
"3248",0,2,0
"3249",1,15,0
"3250",1,24,2
"3251",1,21,4
"3252",0,15,2
"3253",0,13,0
"3254",1,17,2
"3255",1,9,0
"3256",0,17,0
"3257",0,9,2
"3258",0,24,0
"3259",1,25,0
"3260",1,25,0
"3261",1,9,2
"3262",1,3,2
"3263",1,30,2
"3264",0,20,2
"3265",0,24,0
"3266",0,11,0
"3267",1,19,2
"3268",0,2,2
"3269",1,64,0
"3270",1,47,0
"3271",0,48,0
"3272",0,75,2
"3273",0,25,0
"3274",1,52,0
"3275",0,70,0
"3276",1,33,2
"3277",1,4,2
"3278",1,32,2
"3279",1,10,0
"3280",0,42,2
"3281",1,15,2
"3282",0,56,2
"3283",1,37,0
"3284",0,20,0
"3285",0,8,2
"3286",1,54,0
"3287",1,37,0
"3288",0,13,2
"3289",1,34,2
"3290",1,48,0
"3291",0,1,2
"3292",0,35,2
"3293",1,27,2
"3294",1,9,0
"3295",1,8,0
"3296",1,16,4
"3297",1,37,2
"3298",1,12,0
"3299",0,21,2
"3300",0,10,0
"3301",1,10,2
"3302",0,41,2
"3303",0,48,2
"3304",0,10,2
"3305",1,57,0
"3306",0,26,2
"3307",1,41,0
"3308",1,33,4
"3309",1,40,2
"3310",1,10,2
"3311",1,39,2
"3312",1,24,0
"3313",0,16,0
"3314",0,26,0
"3315",1,13,0
"3316",0,53,0
"3317",1,27,0
"3318",0,49,0
"3319",0,32,2
"3320",1,22,2
"3321",1,24,0
"3322",0,72,0
"3323",0,3,0
"3324",0,26,2
"3325",0,64,2
"3326",0,6,2
"3327",1,29,2
"3328",1,8,2
"3329",1,68,2
"3330",0,85,0
"3331",1,4,2
"3332",1,52,4
"3333",0,23,2
"3334",1,45,0
"3335",1,47,0
"3336",0,1,0
"3337",1,33,0
"3338",1,4,2
"3339",1,41,0
"3340",0,9,2
"3341",0,38,0
"3342",1,40,2
"3343",0,71,2
"3344",1,13,2
"3345",0,19,2
"3346",0,27,0
"3347",1,2,0
"3348",1,46,2
"3349",0,49,2
"3350",1,8,2
"3351",1,24,0
"3352",1,33,0
"3353",1,60,0
"3354",0,48,2
"3355",1,40,2
"3356",0,39,2
"3357",1,14,0
"3358",1,5,0
"3359",0,37,0
"3360",0,48,2
"3361",1,35,2
"3362",1,36,2
"3363",0,37,2
"3364",1,16,4
"3365",0,4,2
"3366",0,58,0
"3367",0,58,0
"3368",0,18,2
"3369",1,69,0
"3370",1,49,4
"3371",1,41,2
"3372",1,26,2
"3373",0,24,2
"3374",1,13,0
"3375",0,63,0
"3376",0,4,0
"3377",0,42,2
"3378",0,29,2
"3379",0,49,2
"3380",0,1,0
"3381",0,7,0
"3382",1,21,0
"3383",1,27,0
"3384",1,5,2
"3385",0,32,2
"3386",1,34,2
"3387",0,38,0
"3388",0,66,2
"3389",1,36,2
"3390",0,23,0
"3391",0,21,2
"3392",0,64,0
"3393",0,1,0
"3394",0,60,2
"3395",0,19,2
"3396",0,18,0
"3397",1,8,2
"3398",0,42,2
"3399",0,27,0
"3400",1,46,2
"3401",1,15,2
"3402",0,43,2
"3403",0,3,2
"3404",1,51,2
"3405",0,30,2
"3406",0,32,2
"3407",0,37,2
"3408",1,39,0
"3409",0,26,0
"3410",0,45,2
"3411",0,62,2
"3412",0,38,0
"3413",0,21,0
"3414",0,11,0
"3415",0,62,0
"3416",1,24,0
"3417",1,84,2
"3418",1,6,0
"3419",0,18,2
"3420",0,5,2
"3421",0,11,0
"3422",0,7,0
"3423",1,49,0
"3424",1,32,2
"3425",1,38,2
"3426",1,1,0
"3427",0,16,2
"3428",0,20,2
"3429",0,24,2
"3430",0,23,2
"3431",0,52,2
"3432",0,33,2
"3433",0,33,2
"3434",0,60,2
"3435",1,34,2
"3436",1,6,0
"3437",1,25,2
"3438",1,46,4
"3439",1,30,0
"3440",0,41,0
"3441",0,1,2
"3442",1,46,2
"3443",0,10,2
"3444",1,15,2
"3445",0,28,2
"3446",1,12,2
"3447",1,45,2
"3448",1,41,2
"3449",0,19,2
"3450",1,6,2
"3451",0,30,0
"3452",0,31,2
"3453",1,61,0
"3454",1,81,2
"3455",0,10,2
"3456",1,34,2
"3457",1,9,2
"3458",1,85,2
"3459",1,24,2
"3460",1,19,2
"3461",0,43,0
"3462",0,17,2
"3463",0,65,2
"3464",1,14,0
"3465",1,61,0
"3466",0,18,0
"3467",1,46,0
"3468",0,23,2
"3469",1,27,0
"3470",0,59,0
"3471",0,36,2
"3472",1,2,2
"3473",1,2,2
"3474",1,39,2
"3475",0,52,2
"3476",1,19,2
"3477",1,8,2
"3478",0,58,0
"3479",1,2,0
"3480",1,31,0
"3481",1,51,2
"3482",1,42,2
"3483",1,46,0
"3484",0,39,0
"3485",0,17,2
"3486",0,66,0
"3487",0,69,0
"3488",1,66,0
"3489",1,34,2
"3490",0,2,0
"3491",0,36,0
"3492",1,36,0
"3493",1,48,4
"3494",1,54,0
"3495",1,19,0
"3496",1,58,2
"3497",0,77,2
"3498",0,58,2
"3499",1,5,0
"3500",1,31,0
"3501",1,46,2
"3502",0,7,2
"3503",0,10,2
"3504",0,86,0
"3505",0,34,4
"3506",0,2,0
"3507",0,29,0
"3508",1,21,2
"3509",0,30,0
"3510",0,58,2
"3511",0,28,0
"3512",1,4,0
"3513",0,37,2
"3514",0,86,0
"3515",0,33,2
"3516",1,23,2
"3517",0,52,0
"3518",0,62,2
"3519",0,59,2
"3520",0,23,2
"3521",1,25,0
"3522",1,3,2
"3523",1,14,2
"3524",1,12,2
"3525",1,18,2
"3526",0,82,2
"3527",0,26,0
"3528",1,5,0
"3529",1,4,0
"3530",0,55,2
"3531",0,30,0
"3532",0,36,0
"3533",0,16,2
"3534",0,34,2
"3535",0,46,2
"3536",0,70,0
"3537",0,2,2
"3538",1,31,2
"3539",1,5,2
"3540",1,48,2
"3541",0,12,2
"3542",1,5,2
"3543",1,58,2
"3544",0,35,2
"3545",0,45,2
"3546",0,33,2
"3547",1,21,0
"3548",1,60,0
"3549",1,16,0
"3550",1,3,2
"3551",1,42,0
"3552",0,30,2
"3553",0,42,2
"3554",0,46,0
"3555",0,0,0
"3556",0,27,2
"3557",0,24,2
"3558",1,30,4
"3559",0,31,0
"3560",0,86,2
"3561",0,23,0
"3562",1,58,2
"3563",0,39,0
"3564",0,24,2
"3565",0,25,2
"3566",1,18,2
"3567",1,46,2
"3568",1,19,2
"3569",0,6,0
"3570",0,30,0
"3571",0,16,2
"3572",0,5,2
"3573",1,2,0
"3574",0,29,0
"3575",0,23,0
"3576",1,18,2
"3577",0,16,2
"3578",0,8,2
"3579",1,53,0
"3580",0,62,2
"3581",1,52,0
"3582",1,59,2
"3583",1,40,0
"3584",0,37,2
"3585",0,25,2
"3586",0,42,2
"3587",0,47,2
"3588",1,15,0
"3589",0,31,2
"3590",1,28,0
"3591",0,10,2
"3592",1,27,0
"3593",0,74,0
"3594",1,43,0
"3595",1,2,0
"3596",0,55,0
"3597",1,38,2
"3598",1,33,2
"3599",0,17,0
"3600",1,39,0
"3601",1,50,0
"3602",1,3,2
"3603",0,17,0
"3604",1,18,2
"3605",1,23,2
"3606",1,18,2
"3607",0,72,2
"3608",0,2,2
"3609",0,69,2
"3610",1,54,2
"3611",1,41,0
"3612",1,47,2
"3613",1,7,0
"3614",0,47,2
"3615",0,7,0
"3616",0,48,2
"3617",1,39,0
"3618",1,5,2
"3619",0,64,0
"3620",0,60,2
"3621",1,46,0
"3622",0,23,2
"3623",0,32,2
"3624",0,58,2
"3625",0,52,2
"3626",1,37,2
"3627",1,23,2
"3628",0,55,0
"3629",1,18,0
"3630",0,3,2
"3631",0,43,0
"3632",1,41,2
"3633",0,32,0
"3634",1,46,2
"3635",0,23,2
"3636",0,30,0
"3637",0,63,0
"3638",1,28,2
"3639",1,42,0
"3640",0,17,0
"3641",1,13,0
"3642",0,44,0
"3643",0,45,0
"3644",0,8,2
"3645",1,64,2
"3646",1,18,0
"3647",0,52,2
"3648",0,29,2
"3649",1,37,2
"3650",0,60,2
"3651",0,43,2
"3652",0,28,2
"3653",0,24,2
"3654",1,41,2
"3655",1,25,0
"3656",1,15,2
"3657",1,57,2
"3658",1,44,0
"3659",0,6,2
"3660",0,46,2
"3661",1,47,0
"3662",1,62,0
"3663",0,35,0
"3664",1,1,0
"3665",0,24,2
"3666",1,51,0
"3667",1,34,2
"3668",0,37,0
"3669",1,5,2
"3670",0,34,2
"3671",1,16,0
"3672",1,37,2
"3673",1,21,0
"3674",1,8,2
"3675",1,61,2
"3676",0,26,0
"3677",0,11,2
"3678",0,10,2
"3679",0,29,2
"3680",1,10,4
"3681",1,7,2
"3682",0,45,2
"3683",0,34,2
"3684",1,67,0
"3685",0,43,2
"3686",0,21,0
"3687",1,33,0
"3688",1,5,2
"3689",0,34,2
"3690",0,18,0
"3691",0,19,2
"3692",1,13,2
"3693",0,19,0
"3694",0,65,2
"3695",1,25,0
"3696",0,13,2
"3697",1,11,2
"3698",1,8,2
"3699",0,34,2
"3700",0,27,2
"3701",1,21,2
"3702",0,13,2
"3703",0,24,2
"3704",1,16,2
"3705",1,34,2
"3706",1,35,0
"3707",0,16,0
"3708",1,30,2
"3709",1,35,0
"3710",0,38,2
"3711",1,33,2
"3712",0,52,2
"3713",1,13,2
"3714",0,54,2
"3715",0,29,0
"3716",0,27,2
"3717",1,2,0
"3718",0,38,2
"3719",1,48,2
"3720",1,41,0
"3721",0,17,2
"3722",0,37,2
"3723",1,35,2
"3724",1,20,0
"3725",0,1,0
"3726",0,29,2
"3727",1,57,4
"3728",0,39,0
"3729",0,21,2
"3730",0,52,2
"3731",0,37,2
"3732",0,34,2
"3733",1,53,2
"3734",1,63,0
"3735",0,51,0
"3736",1,25,0
"3737",1,19,0
"3738",1,16,2
"3739",0,76,0
"3740",0,51,2
"3741",1,56,2
"3742",1,14,2
"3743",1,57,2
"3744",0,23,0
"3745",1,71,0
"3746",0,23,2
"3747",0,41,0
"3748",1,76,2
"3749",0,0,2
"3750",0,39,2
"3751",1,52,2
"3752",1,78,0
"3753",0,20,0
"3754",0,9,2
"3755",0,43,0
"3756",0,58,2
"3757",0,44,2
"3758",0,33,0
"3759",0,50,0
"3760",0,22,2
"3761",1,15,2
"3762",0,1,2
"3763",1,18,0
"3764",1,20,2
"3765",1,20,2
"3766",0,53,2
"3767",0,30,0
"3768",0,15,2
"3769",0,49,2
"3770",0,12,2
"3771",0,60,0
"3772",1,42,0
"3773",1,41,2
"3774",0,36,0
"3775",0,21,0
"3776",1,17,2
"3777",0,30,0
"3778",0,24,2
"3779",1,48,2
"3780",0,2,0
"3781",1,28,2
"3782",0,19,2
"3783",0,20,2
"3784",0,55,0
"3785",1,57,2
"3786",1,67,2
"3787",1,19,2
"3788",0,9,2
"3789",0,21,2
"3790",0,24,2
"3791",1,7,0
"3792",1,15,0
"3793",0,45,2
"3794",0,29,2
"3795",1,38,0
"3796",1,43,2
"3797",0,1,2
"3798",1,29,2
"3799",0,35,0
"3800",1,63,0
"3801",0,37,0
"3802",0,29,0
"3803",0,70,2
"3804",1,42,2
"3805",0,30,0
"3806",1,12,2
"3807",0,31,2
"3808",1,58,0
"3809",0,38,2
"3810",1,39,0
"3811",1,4,2
"3812",1,69,2
"3813",1,74,2
"3814",0,10,0
"3815",0,77,2
"3816",1,90,0
"3817",1,37,2
"3818",0,39,2
"3819",1,44,0
"3820",0,41,2
"3821",1,60,0
"3822",0,10,0
"3823",0,17,2
"3824",1,44,2
"3825",0,3,0
"3826",1,7,2
"3827",1,6,0
"3828",0,43,0
"3829",1,15,2
"3830",1,12,0
"3831",1,66,0
"3832",1,47,2
"3833",1,19,0
"3834",0,52,0
"3835",1,47,0
"3836",0,39,2
"3837",1,9,0
"3838",0,27,0
"3839",1,20,2
"3840",1,15,2
"3841",0,79,0
"3842",1,12,0
"3843",0,8,2
"3844",0,43,2
"3845",0,46,4
"3846",0,15,2
"3847",1,19,2
"3848",0,18,2
"3849",1,18,2
"3850",0,59,2
"3851",1,27,2
"3852",1,8,0
"3853",1,40,2
"3854",1,50,0
"3855",0,33,0
"3856",1,20,0
"3857",0,33,2
"3858",0,39,2
"3859",1,6,2
"3860",0,56,0
"3861",1,52,4
"3862",1,42,2
"3863",1,13,2
"3864",1,27,2
"3865",0,49,0
"3866",1,37,2
"3867",0,53,0
"3868",0,86,2
"3869",1,33,2
"3870",0,71,2
"3871",1,39,0
"3872",1,25,0
"3873",0,37,2
"3874",0,16,0
"3875",1,38,0
"3876",1,31,2
"3877",1,29,0
"3878",0,4,2
"3879",0,16,4
"3880",1,41,2
"3881",0,25,2
"3882",0,53,0
"3883",0,28,2
"3884",0,51,2
"3885",1,30,2
"3886",1,75,2
"3887",1,36,2
"3888",0,15,0
"3889",0,6,2
"3890",1,3,4
"3891",1,15,0
"3892",1,14,0
"3893",0,22,0
"3894",1,34,2
"3895",1,57,2
"3896",1,11,0
"3897",0,52,2
"3898",0,55,2
"3899",1,63,0
"3900",1,15,0
"3901",0,4,0
"3902",1,38,0
"3903",0,34,2
"3904",0,2,0
"3905",1,31,2
"3906",0,52,0
"3907",0,27,2
"3908",1,89,4
"3909",0,74,0
"3910",0,22,0
"3911",0,0,2
"3912",1,9,0
"3913",0,54,2
"3914",1,52,2
"3915",1,5,0
"3916",1,33,0
"3917",0,32,0
"3918",0,32,2
"3919",1,30,2
"3920",1,13,2
"3921",0,14,0
"3922",0,75,2
"3923",0,41,2
"3924",1,36,0
"3925",0,72,2
"3926",0,56,0
"3927",0,38,2
"3928",1,77,2
"3929",1,48,0
"3930",1,89,2
"3931",1,50,2
"3932",1,57,2
"3933",1,33,0
"3934",0,34,0
"3935",0,8,4
"3936",1,57,2
"3937",0,57,2
"3938",1,76,0
"3939",0,48,2
"3940",1,29,2
"3941",0,3,0
"3942",1,81,2
"3943",1,39,2
"3944",1,36,2
"3945",0,0,0
"3946",1,55,2
"3947",0,63,0
"3948",1,2,0
"3949",0,43,2
"3950",1,13,2
"3951",0,39,0
"3952",0,45,2
"3953",1,30,0
"3954",0,22,0
"3955",1,14,2
"3956",1,4,0
"3957",0,43,0
"3958",1,47,0
"3959",1,57,0
"3960",1,25,0
"3961",1,25,2
"3962",1,46,0
"3963",0,25,2
"3964",0,45,2
"3965",1,28,0
"3966",0,6,2
"3967",1,38,2
"3968",1,36,0
"3969",0,21,2
"3970",0,7,2
"3971",0,6,2
"3972",0,47,2
"3973",1,17,2
"3974",1,48,2
"3975",0,40,2
"3976",0,68,0
"3977",0,41,2
"3978",0,40,2
"3979",1,8,0
"3980",1,37,0
"3981",1,58,2
"3982",0,29,2
"3983",0,52,2
"3984",0,6,2
"3985",1,81,2
"3986",1,55,2
"3987",0,52,2
"3988",0,46,2
"3989",0,36,0
"3990",0,29,0
"3991",1,13,0
"3992",0,26,0
"3993",0,39,2
"3994",0,9,2
"3995",1,35,2
"3996",1,8,2
"3997",0,47,2
"3998",0,7,2
"3999",1,6,2
"4000",1,39,0
"4001",0,25,2
"4002",0,21,2
"4003",0,9,0
"4004",0,19,2
"4005",1,16,0
"4006",1,28,2
"4007",1,66,2
"4008",1,14,2
"4009",0,36,2
"4010",0,5,2
"4011",1,23,2
"4012",0,53,4
"4013",1,22,2
"4014",1,48,2
"4015",1,37,2
"4016",0,42,2
"4017",0,52,0
"4018",0,68,0
"4019",0,16,2
"4020",0,53,0
"4021",0,57,2
"4022",0,48,2
"4023",0,71,2
"4024",0,10,2
"4025",0,2,2
"4026",0,26,2
"4027",0,15,2
"4028",1,55,2
"4029",1,21,0
"4030",0,5,2
"4031",0,13,2
"4032",1,35,2
"4033",1,30,2
"4034",0,38,0
"4035",1,44,0
"4036",0,54,0
"4037",1,35,2
"4038",0,5,2
"4039",0,43,2
"4040",0,34,2
"4041",1,18,2
"4042",1,47,2
"4043",1,9,0
"4044",1,51,0
"4045",0,43,2
"4046",1,69,0
"4047",1,33,2
"4048",1,0,0
"4049",0,16,2
"4050",1,18,0
"4051",0,108,2
"4052",1,18,2
"4053",1,2,2
"4054",1,27,2
"4055",0,34,2
"4056",1,35,2
"4057",0,26,2
"4058",1,31,0
"4059",0,44,0
"4060",0,42,2
"4061",0,1,0
"4062",0,10,2
"4063",0,19,0
"4064",1,25,2
"4065",0,35,2
"4066",0,28,2
"4067",1,45,2
"4068",1,20,2
"4069",0,35,2
"4070",1,30,0
"4071",1,12,2
"4072",1,2,2
"4073",1,4,0
"4074",1,22,0
"4075",1,5,2
"4076",1,2,2
"4077",0,48,2
"4078",0,3,2
"4079",1,9,0
"4080",0,17,0
"4081",0,36,0
"4082",1,19,2
"4083",0,25,0
"4084",1,30,2
"4085",1,1,2
"4086",0,14,2
"4087",1,53,0
"4088",0,29,2
"4089",0,15,2
"4090",1,69,0
"4091",1,63,2
"4092",1,17,0
"4093",1,10,2
"4094",0,9,0
"4095",1,51,2
"4096",1,3,2
"4097",1,35,2
"4098",0,19,2
"4099",0,49,2
"4100",0,37,0
"4101",0,56,0
"4102",1,51,2
"4103",1,22,2
"4104",1,11,2
"4105",0,7,2
"4106",1,44,0
"4107",1,24,2
"4108",1,18,2
"4109",1,36,2
"4110",1,60,2
"4111",1,11,2
"4112",0,37,2
"4113",1,51,0
"4114",1,24,0
"4115",0,23,0
"4116",1,36,0
"4117",0,41,2
"4118",1,60,2
"4119",0,49,0
"4120",0,15,0
"4121",1,40,2
"4122",0,9,2
"4123",1,20,2
"4124",0,45,2
"4125",1,37,0
"4126",0,10,0
"4127",0,70,2
"4128",0,31,0
"4129",0,51,2
"4130",1,16,0
"4131",1,45,2
"4132",0,23,2
"4133",0,31,2
"4134",0,45,2
"4135",0,1,2
"4136",1,8,0
"4137",1,24,2
"4138",0,78,0
"4139",0,29,0
"4140",1,45,0
"4141",1,42,0
"4142",1,9,0
"4143",1,75,2
"4144",1,13,0
"4145",1,19,0
"4146",0,25,2
"4147",1,50,0
"4148",0,20,2
"4149",0,38,2
"4150",1,25,0
"4151",0,50,0
"4152",0,59,2
"4153",0,31,0
"4154",0,44,0
"4155",1,102,2
"4156",1,8,2
"4157",0,54,2
"4158",1,26,2
"4159",1,31,0
"4160",0,5,2
"4161",1,34,2
"4162",0,51,0
"4163",0,15,0
"4164",1,43,2
"4165",0,32,0
"4166",1,31,0
"4167",1,8,2
"4168",0,4,2
"4169",0,19,2
"4170",1,35,2
"4171",1,35,2
"4172",1,25,2
"4173",1,4,0
"4174",0,13,2
"4175",1,11,2
"4176",1,48,2
"4177",0,14,2
"4178",1,47,2
"4179",1,68,2
"4180",0,15,0
"4181",1,57,2
"4182",1,61,2
"4183",0,3,2
"4184",0,32,2
"4185",0,13,0
"4186",1,13,0
"4187",1,3,2
"4188",0,23,2
"4189",1,36,2
"4190",0,27,2
"4191",0,22,2
"4192",0,70,0
"4193",0,26,0
"4194",0,1,2
"4195",1,9,2
"4196",1,12,0
"4197",0,30,0
"4198",1,27,0
"4199",0,58,2
"4200",0,20,2
"4201",0,30,2
"4202",1,15,2
"4203",1,28,0
"4204",0,6,4
"4205",0,48,0
"4206",1,8,2
"4207",1,48,2
"4208",0,19,0
"4209",0,3,2
"4210",1,9,2
"4211",0,65,0
"4212",0,15,2
"4213",1,13,2
"4214",1,13,0
"4215",0,39,2
"4216",1,13,2
"4217",0,6,2
"4218",0,38,0
"4219",1,13,2
"4220",0,24,2
"4221",1,28,0
"4222",0,39,2
"4223",0,28,0
"4224",0,42,2
"4225",1,57,2
"4226",0,16,2
"4227",1,1,2
"4228",0,11,2
"4229",1,60,0
"4230",0,18,0
"4231",0,4,2
"4232",0,28,2
"4233",1,35,2
"4234",0,62,2
"4235",0,42,2
"4236",1,52,2
"4237",0,37,2
"4238",1,8,0
"4239",1,18,0
"4240",0,9,2
"4241",1,40,2
"4242",1,4,2
"4243",1,6,0
"4244",0,25,2
"4245",0,2,2
"4246",1,1,2
"4247",0,6,2
"4248",0,29,2
"4249",1,9,2
"4250",1,54,0
"4251",1,74,0
"4252",0,34,2
"4253",0,16,2
"4254",1,37,0
"4255",1,2,0
"4256",0,17,2
"4257",1,35,2
"4258",1,29,0
"4259",1,34,2
"4260",0,33,2
"4261",0,55,2
"4262",0,4,2
"4263",1,6,2
"4264",0,45,0
"4265",0,32,2
"4266",1,63,2
"4267",1,21,2
"4268",1,65,2
"4269",1,64,0
"4270",1,84,2
"4271",1,17,2
"4272",0,12,0
"4273",0,3,2
"4274",0,49,0
"4275",0,39,0
"4276",0,49,0
"4277",0,45,0
"4278",1,28,0
"4279",0,15,2
"4280",1,72,0
"4281",1,14,0
"4282",1,71,0
"4283",1,40,2
"4284",1,57,0
"4285",1,27,2
"4286",0,22,2
"4287",0,54,0
"4288",0,2,0
"4289",0,51,2
"4290",0,66,0
"4291",0,60,0
"4292",1,27,0
"4293",1,71,2
