"","sex","age","occupations"
"2812",0,57,1
"2813",1,20,15
"2814",0,36,12
"2815",0,45,0
"2816",1,19,2
"2817",1,36,15
"2818",0,16,-1
"2819",0,10,-1
"2820",0,43,14
"2821",1,30,9
"2822",0,26,19
"2823",0,15,-1
"2824",0,27,15
"2825",0,4,-1
"2826",0,78,0
"2827",0,19,14
"2828",1,47,1
"2829",0,34,14
"2830",0,15,-1
"2831",0,82,18
"2832",0,23,15
"2833",0,61,9
"2834",0,34,21
"2835",0,6,-1
"2836",0,17,-1
"2837",1,33,14
"2838",1,28,12
"2839",1,27,14
"2840",0,3,-1
"2841",0,24,20
"2842",1,33,21
"2843",1,42,12
"2844",0,35,9
"2845",0,12,-1
"2846",0,86,14
"2847",1,17,-1
"2848",0,54,2
"2849",0,9,-1
"2850",0,36,15
"2851",0,24,1
"2852",0,65,3
"2853",1,22,0
"2854",1,1,-1
"2855",1,34,17
"2856",0,9,-1
"2857",0,8,-1
"2858",0,33,18
"2859",0,57,2
"2860",0,62,12
"2861",0,31,2
"2862",0,32,14
"2863",0,13,-1
"2864",1,71,1
"2865",0,15,-1
"2866",0,50,12
"2867",0,51,14
"2868",0,56,14
"2869",0,52,12
"2870",1,45,12
"2871",0,46,12
"2872",0,28,12
"2873",0,29,20
"2874",0,29,12
"2875",1,8,-1
"2876",0,27,0
"2877",0,68,21
"2878",0,52,1
"2879",0,28,20
"2880",0,7,-1
"2881",0,13,-1
"2882",0,21,12
"2883",0,41,14
"2884",1,44,0
"2885",0,41,19
"2886",0,47,16
"2887",0,33,0
"2888",0,55,18
"2889",1,13,-1
"2890",0,41,3
"2891",0,48,12
"2892",0,42,18
"2893",0,53,12
"2894",1,56,19
"2895",0,36,1
"2896",0,82,12
"2897",0,49,18
"2898",0,4,-1
"2899",0,4,-1
"2900",0,36,2
"2901",0,32,0
"2902",0,9,-1
"2903",0,50,21
"2904",0,30,20
"2905",0,44,14
"2906",0,14,-1
"2907",0,57,15
"2908",0,33,18
"2909",1,23,12
"2910",0,44,21
"2911",0,16,-1
"2912",1,20,20
"2913",0,14,-1
"2914",1,5,-1
"2915",1,18,-1
"2916",0,3,-1
"2917",1,21,15
"2918",0,40,1
"2919",0,40,1
"2920",0,37,14
"2921",0,6,-1
"2922",0,5,-1
"2923",0,69,21
"2924",0,29,16
"2925",1,41,21
"2926",0,53,7
"2927",0,14,-1
"2928",1,16,-1
"2929",0,51,21
"2930",0,6,-1
"2931",0,71,14
"2932",1,10,-1
"2933",0,34,12
"2934",0,4,-1
"2935",0,58,14
"2936",0,40,21
"2937",0,9,-1
"2938",0,1,-1
"2939",0,28,21
"2940",1,13,-1
"2941",0,37,19
"2942",0,47,1
"2943",0,22,14
"2944",0,28,12
"2945",0,8,-1
"2946",0,45,1
"2947",0,23,20
"2948",0,62,2
"2949",0,35,12
"2950",0,51,0
"2951",0,22,18
"2952",0,28,14
"2953",0,39,21
"2954",0,29,0
"2955",0,35,21
"2956",0,2,-1
"2957",1,74,14
"2958",0,53,12
"2959",0,3,-1
"2960",0,32,12
"2961",0,70,11
"2962",0,21,1
"2963",0,11,-1
"2964",0,16,-1
"2965",0,57,21
"2966",0,42,5
"2967",1,67,2
"2968",1,2,-1
"2969",0,21,14
"2970",0,55,1
"2971",0,17,-1
"2972",1,2,-1
"2973",0,61,14
"2974",1,67,2
"2975",0,47,0
"2976",1,27,21
"2977",1,67,2
"2978",1,51,14
"2979",0,29,12
"2980",0,20,12
"2981",0,40,5
"2982",0,19,1
"2983",0,34,12
"2984",1,14,-1
"2985",1,7,-1
"2986",0,36,2
"2987",1,41,21
"2988",0,26,12
"2989",0,16,-1
"2990",1,12,-1
"2991",0,22,12
"2992",0,64,19
"2993",0,67,0
"2994",1,35,7
"2995",1,64,7
"2996",0,19,15
"2997",0,14,-1
"2998",0,17,-1
"2999",0,58,18
"3000",0,23,1
"3001",0,32,12
"3002",0,20,19
"3003",1,5,-1
"3004",0,17,-1
"3005",0,51,1
"3006",1,40,21
"3007",0,10,-1
"3008",0,9,-1
"3009",0,43,2
"3010",0,14,-1
"3011",0,27,1
"3012",0,48,12
"3013",0,10,-1
"3014",1,22,1
"3015",1,51,12
"3016",0,11,-1
"3017",1,12,-1
"3018",0,47,12
"3019",0,48,14
"3020",0,76,20
"3021",0,50,2
"3022",1,45,2
"3023",0,4,-1
"3024",0,27,12
"3025",1,6,-1
"3026",1,85,21
"3027",1,32,2
"3028",0,30,9
"3029",0,67,0
"3030",0,72,20
"3031",1,33,12
"3032",0,40,0
"3033",0,19,12
"3034",0,12,-1
"3035",0,14,-1
"3036",0,52,14
"3037",0,15,-1
"3038",0,15,-1
"3039",1,5,-1
"3040",0,39,2
"3041",1,33,14
"3042",0,39,18
"3043",1,26,12
"3044",0,46,21
"3045",0,75,1
"3046",1,17,-1
"3047",1,43,0
"3048",1,71,12
"3049",0,19,14
"3050",1,43,12
"3051",0,46,12
"3052",1,30,2
"3053",0,2,-1
"3054",1,13,-1
"3055",1,28,7
"3056",1,27,14
"3057",1,64,16
"3058",0,54,2
"3059",0,42,0
"3060",0,19,1
"3061",1,5,-1
"3062",0,20,0
"3063",0,23,2
"3064",0,3,-1
"3065",0,34,1
"3066",0,61,2
"3067",0,29,21
"3068",0,59,20
"3069",0,38,21
"3070",0,35,18
"3071",0,58,14
"3072",0,40,14
"3073",0,8,-1
"3074",0,38,21
"3075",0,30,1
"3076",0,23,21
"3077",1,48,20
"3078",0,18,-1
"3079",0,70,21
"3080",0,39,12
"3081",1,12,-1
"3082",0,10,-1
"3083",1,11,-1
"3084",1,42,14
"3085",1,45,18
"3086",0,51,15
"3087",1,48,16
"3088",0,54,12
"3089",0,10,-1
"3090",0,8,-1
"3091",1,73,3
"3092",0,29,15
"3093",1,35,0
"3094",0,41,16
"3095",0,59,12
"3096",0,14,-1
"3097",1,41,14
"3098",0,27,2
"3099",0,53,12
"3100",1,41,9
"3101",0,21,0
"3102",0,54,14
"3103",1,40,14
"3104",1,43,0
"3105",0,42,18
"3106",0,29,0
"3107",0,16,-1
"3108",1,40,2
"3109",0,24,2
"3110",0,37,14
"3111",0,5,-1
"3112",0,19,19
"3113",0,64,12
"3114",0,59,9
"3115",0,35,15
"3116",1,27,18
"3117",0,25,10
"3118",0,6,-1
"3119",0,32,12
"3120",0,43,2
"3121",0,29,12
"3122",0,39,14
"3123",0,32,18
"3124",1,6,-1
"3125",1,23,1
"3126",1,33,2
"3127",1,14,-1
"3128",1,38,13
"3129",0,19,14
"3130",0,65,14
"3131",1,31,1
"3132",0,37,12
"3133",1,45,20
"3134",0,56,2
"3135",0,5,-1
"3136",0,12,-1
"3137",0,34,14
"3138",0,77,20
"3139",1,7,-1
"3140",0,58,1
"3141",1,26,1
"3142",0,29,14
"3143",0,19,3
"3144",0,39,21
"3145",0,32,21
"3146",0,19,14
"3147",0,47,18
"3148",0,26,16
"3149",0,7,-1
"3150",0,59,12
"3151",0,30,12
"3152",0,79,0
"3153",1,30,2
"3154",1,79,2
"3155",0,40,14
"3156",0,67,2
"3157",0,16,-1
"3158",1,4,-1
"3159",1,9,-1
"3160",1,53,14
"3161",0,10,-1
"3162",0,53,0
"3163",0,52,21
"3164",0,10,-1
"3165",1,32,14
"3166",0,6,-1
"3167",0,40,0
"3168",1,48,18
"3169",0,63,12
"3170",1,22,16
"3171",0,44,1
"3172",0,18,-1
"3173",0,48,15
"3174",0,36,2
"3175",0,29,1
"3176",0,5,-1
"3177",0,25,14
"3178",0,44,0
"3179",0,50,12
"3180",0,25,17
"3181",0,49,2
"3182",0,23,18
"3183",0,24,9
"3184",1,4,-1
"3185",0,13,-1
"3186",0,60,2
"3187",1,69,12
"3188",0,8,-1
"3189",0,27,12
"3190",0,78,18
"3191",0,53,12
"3192",1,30,14
"3193",0,63,15
"3194",0,52,1
"3195",0,55,1
"3196",0,7,-1
"3197",0,5,-1
"3198",0,47,14
"3199",0,48,2
"3200",1,44,14
"3201",0,0,-1
"3202",0,4,-1
"3203",0,34,16
"3204",0,42,14
"3205",0,24,15
"3206",0,7,-1
"3207",0,67,14
"3208",1,4,-1
"3209",0,7,-1
"3210",1,34,14
"3211",0,66,19
"3212",1,10,-1
"3213",1,41,16
"3214",0,24,14
"3215",0,42,9
"3216",0,54,16
"3217",1,7,-1
"3218",0,57,16
"3219",0,7,-1
"3220",0,25,12
"3221",0,36,21
"3222",1,5,-1
"3223",1,36,14
"3224",0,11,-1
"3225",1,18,-1
"3226",0,3,-1
"3227",1,5,-1
"3228",0,3,-1
"3229",0,31,12
"3230",0,16,-1
"3231",0,67,8
"3232",0,28,18
"3233",0,25,14
"3234",0,39,12
"3235",1,18,-1
"3236",0,14,-1
"3237",0,17,-1
"3238",0,7,-1
"3239",0,19,14
"3240",0,17,-1
"3241",0,17,-1
"3242",0,19,15
"3243",1,27,14
"3244",0,15,-1
"3245",0,52,14
"3246",1,64,9
"3247",0,37,2
"3248",0,27,2
"3249",0,67,12
"3250",0,28,10
"3251",0,22,15
"3252",0,79,0
"3253",0,30,8
"3254",1,42,7
"3255",0,86,21
"3256",0,31,1
"3257",0,1,-1
"3258",0,26,14
"3259",0,1,-1
"3260",0,50,18
"3261",0,37,15
"3262",0,21,19
"3263",0,1,-1
"3264",0,65,14
"3265",0,45,12
"3266",0,61,14
"3267",1,2,-1
"3268",0,32,20
"3269",0,0,-1
"3270",0,83,19
"3271",0,50,12
"3272",0,26,12
"3273",0,16,-1
"3274",0,38,18
"3275",1,64,15
"3276",0,33,1
"3277",1,35,12
"3278",0,0,-1
"3279",1,12,-1
"3280",0,12,-1
"3281",0,34,0
"3282",1,12,-1
"3283",0,21,9
"3284",0,30,19
"3285",0,68,0
"3286",0,24,16
"3287",0,61,14
"3288",0,25,12
"3289",0,13,-1
"3290",0,24,19
"3291",0,71,14
"3292",0,54,20
"3293",0,53,16
"3294",1,33,0
"3295",0,13,-1
"3296",0,32,0
"3297",1,71,14
"3298",1,20,14
"3299",0,16,-1
"3300",0,6,-1
"3301",0,36,10
"3302",0,36,0
"3303",0,16,-1
"3304",0,36,9
"3305",0,14,-1
"3306",0,20,20
"3307",0,57,12
"3308",0,45,21
"3309",0,18,-1
"3310",1,17,-1
"3311",0,28,12
"3312",0,38,14
"3313",1,9,-1
"3314",0,42,12
"3315",1,43,12
"3316",0,31,12
"3317",0,10,-1
"3318",0,38,20
"3319",0,26,2
"3320",0,18,-1
"3321",0,14,-1
"3322",0,35,21
"3323",0,1,-1
"3324",0,34,1
"3325",0,0,-1
"3326",1,39,12
"3327",0,33,12
"3328",1,24,18
"3329",0,15,-1
"3330",0,34,15
"3331",0,52,14
"3332",0,45,2
"3333",1,24,21
"3334",0,87,12
"3335",0,17,-1
"3336",1,48,8
"3337",0,46,12
"3338",0,64,14
"3339",0,2,-1
"3340",0,15,-1
"3341",0,42,1
"3342",0,23,2
"3343",0,3,-1
"3344",0,20,0
"3345",0,19,13
"3346",0,53,14
"3347",0,7,-1
"3348",0,19,14
"3349",0,48,2
"3350",0,37,12
"3351",0,68,15
"3352",1,43,14
"3353",0,4,-1
"3354",0,27,18
"3355",0,28,16
"3356",0,54,14
"3357",0,5,-1
"3358",0,31,12
"3359",0,19,1
"3360",0,60,12
"3361",0,6,-1
"3362",0,12,-1
"3363",0,11,-1
"3364",0,17,-1
"3365",1,15,-1
"3366",0,3,-1
"3367",0,74,0
"3368",1,13,-1
"3369",1,18,-1
"3370",0,62,21
"3371",0,2,-1
"3372",0,31,3
"3373",0,13,-1
"3374",0,14,-1
"3375",0,37,19
"3376",0,7,-1
"3377",0,20,14
"3378",0,44,12
"3379",0,25,18
"3380",0,43,1
"3381",1,2,-1
"3382",0,6,-1
"3383",1,6,-1
"3384",0,5,-1
"3385",1,38,20
"3386",0,37,1
"3387",0,45,14
"3388",0,38,21
"3389",0,15,-1
"3390",0,6,-1
"3391",0,12,-1
"3392",0,16,-1
"3393",0,34,2
"3394",0,33,5
"3395",0,39,12
"3396",0,70,21
"3397",0,18,-1
"3398",1,3,-1
"3399",0,27,12
"3400",1,15,-1
"3401",0,13,-1
"3402",0,77,14
"3403",0,33,1
"3404",0,6,-1
"3405",0,37,12
"3406",0,62,2
"3407",0,65,8
"3408",0,37,15
"3409",0,61,19
"3410",0,19,2
"3411",0,12,-1
"3412",0,53,16
"3413",0,26,14
"3414",0,80,2
"3415",1,31,14
"3416",1,47,16
"3417",0,55,1
"3418",0,3,-1
"3419",0,6,-1
"3420",0,44,1
"3421",0,35,15
"3422",0,1,-1
"3423",0,21,9
"3424",1,53,15
"3425",0,28,20
"3426",0,52,1
"3427",0,3,-1
"3428",0,86,12
"3429",1,23,12
"3430",0,52,3
"3431",0,32,12
"3432",0,57,0
"3433",0,22,12
"3434",0,24,21
"3435",0,54,21
"3436",0,46,14
"3437",0,7,-1
"3438",0,21,14
"3439",1,57,14
"3440",1,38,12
"3441",1,43,9
"3442",0,2,-1
"3443",0,47,12
"3444",0,38,12
"3445",1,22,15
"3446",0,34,14
"3447",1,2,-1
"3448",1,54,2
"3449",0,65,1
"3450",0,15,-1
"3451",0,51,18
"3452",0,15,-1
"3453",0,36,1
"3454",0,38,18
"3455",0,45,12
"3456",0,28,2
"3457",0,46,0
"3458",1,41,5
"3459",0,25,0
"3460",0,11,-1
"3461",0,35,12
"3462",0,64,2
"3463",0,21,12
"3464",0,15,-1
"3465",0,40,16
"3466",0,18,-1
"3467",0,41,16
"3468",0,41,14
"3469",0,41,18
"3470",0,47,15
"3471",0,8,-1
"3472",1,56,12
"3473",1,35,12
"3474",0,32,14
"3475",1,83,2
"3476",0,38,12
"3477",0,31,2
"3478",0,50,9
"3479",0,59,9
"3480",0,12,-1
"3481",0,11,-1
"3482",0,39,1
"3483",0,28,21
"3484",0,20,14
"3485",0,50,12
"3486",0,30,14
"3487",1,18,-1
"3488",0,8,-1
"3489",0,16,-1
"3490",0,5,-1
"3491",1,15,-1
"3492",0,6,-1
"3493",0,78,21
"3494",0,66,12
"3495",1,59,2
"3496",0,1,-1
"3497",0,12,-1
"3498",0,73,12
"3499",0,36,2
"3500",0,38,1
"3501",0,53,2
"3502",0,14,-1
"3503",0,56,14
"3504",0,61,18
"3505",1,75,14
"3506",0,5,-1
"3507",0,41,12
"3508",0,0,-1
"3509",0,53,1
"3510",0,66,12
"3511",0,81,21
"3512",0,31,14
"3513",0,72,9
"3514",0,30,14
"3515",0,22,0
"3516",1,51,12
"3517",0,55,16
"3518",0,59,2
"3519",0,23,12
"3520",1,28,2
"3521",0,19,14
"3522",0,36,8
"3523",0,15,-1
"3524",0,2,-1
"3525",0,25,14
"3526",0,24,12
"3527",0,56,12
"3528",0,16,-1
"3529",0,3,-1
"3530",0,25,12
"3531",0,36,2
"3532",0,2,-1
"3533",0,16,-1
"3534",0,17,-1
"3535",0,13,-1
"3536",1,54,14
"3537",1,72,16
"3538",1,40,2
"3539",0,33,12
"3540",0,7,-1
"3541",1,58,12
"3542",0,18,-1
"3543",0,19,1
"3544",0,41,19
"3545",0,1,-1
"3546",0,19,2
"3547",0,46,14
"3548",0,38,14
"3549",0,41,1
"3550",0,13,-1
"3551",0,38,2
"3552",0,23,0
"3553",0,33,2
"3554",1,58,16
"3555",0,16,-1
"3556",1,48,12
"3557",0,1,-1
"3558",0,74,2
"3559",0,23,1
"3560",0,15,-1
"3561",0,41,0
"3562",0,48,13
"3563",0,8,-1
"3564",0,10,-1
"3565",0,34,12
"3566",1,55,21
"3567",0,53,2
"3568",0,36,19
"3569",1,5,-1
"3570",0,29,14
"3571",0,40,19
"3572",1,69,1
"3573",1,3,-1
"3574",1,45,14
"3575",0,105,21
"3576",0,26,18
"3577",0,70,18
"3578",0,4,-1
"3579",0,85,14
"3580",0,31,20
"3581",0,41,12
"3582",0,2,-1
"3583",1,40,1
"3584",0,1,-1
"3585",0,27,12
"3586",1,7,-1
"3587",0,47,12
"3588",0,65,12
"3589",0,46,0
"3590",1,32,15
"3591",0,17,-1
"3592",1,35,2
"3593",1,78,18
"3594",1,7,-1
"3595",0,33,12
"3596",0,28,14
"3597",0,11,-1
"3598",1,21,1
"3599",0,17,-1
"3600",0,88,14
"3601",0,39,20
"3602",0,40,14
"3603",1,26,12
"3604",1,8,-1
"3605",0,35,1
"3606",1,4,-1
"3607",0,63,0
"3608",0,44,3
"3609",0,7,-1
"3610",0,30,12
"3611",0,12,-1
"3612",0,34,21
"3613",0,12,-1
"3614",0,11,-1
"3615",0,28,12
"3616",0,45,9
"3617",0,37,18
"3618",1,48,13
"3619",0,39,2
"3620",0,15,-1
"3621",0,65,0
"3622",0,50,14
"3623",0,26,9
"3624",0,59,0
"3625",1,52,12
"3626",0,21,12
"3627",1,9,-1
"3628",0,20,1
"3629",0,3,-1
"3630",0,48,14
"3631",0,1,-1
"3632",0,6,-1
"3633",0,18,-1
"3634",0,15,-1
"3635",0,50,2
"3636",1,39,12
"3637",0,27,8
"3638",0,43,14
"3639",0,75,4
"3640",0,49,15
"3641",0,38,14
"3642",0,67,13
"3643",0,44,2
"3644",0,5,-1
"3645",0,33,4
"3646",0,26,12
"3647",0,78,18
"3648",0,36,19
"3649",1,23,1
"3650",1,12,-1
"3651",0,32,17
"3652",0,39,15
"3653",0,6,-1
"3654",0,29,12
"3655",1,9,-1
"3656",0,16,-1
"3657",0,30,12
"3658",0,2,-1
"3659",0,54,15
"3660",0,33,2
"3661",0,59,2
"3662",0,20,2
"3663",1,30,3
"3664",1,38,19
"3665",0,22,0
"3666",0,22,1
"3667",1,58,1
"3668",1,15,-1
"3669",1,28,2
"3670",0,46,14
"3671",1,22,12
"3672",1,17,-1
"3673",0,20,18
"3674",0,16,-1
"3675",0,34,12
"3676",0,27,12
"3677",0,56,14
"3678",0,23,1
"3679",0,33,1
"3680",0,47,14
"3681",1,7,-1
"3682",0,57,16
"3683",0,12,-1
"3684",0,5,-1
"3685",0,73,12
"3686",0,51,14
"3687",0,57,2
"3688",0,42,2
"3689",0,31,9
"3690",0,7,-1
"3691",0,17,-1
"3692",0,40,1
"3693",0,58,15
"3694",0,29,12
"3695",0,6,-1
"3696",0,94,9
"3697",0,45,14
"3698",0,51,14
"3699",1,45,14
"3700",1,33,2
"3701",0,53,2
"3702",1,61,14
"3703",0,32,0
"3704",0,63,18
"3705",1,20,2
"3706",0,15,-1
"3707",0,21,16
"3708",1,7,-1
"3709",0,13,-1
"3710",0,22,15
"3711",1,52,20
"3712",0,8,-1
"3713",0,43,12
"3714",1,35,16
"3715",0,33,21
"3716",0,33,15
"3717",0,8,-1
"3718",0,26,15
"3719",0,45,1
"3720",0,20,0
"3721",0,28,1
"3722",1,6,-1
"3723",0,14,-1
"3724",0,61,0
"3725",1,24,2
"3726",0,48,14
"3727",1,33,6
"3728",0,11,-1
"3729",0,48,9
"3730",0,104,2
"3731",0,40,14
"3732",0,0,-1
"3733",0,15,-1
"3734",0,25,20
"3735",1,1,-1
"3736",0,47,21
"3737",0,91,19
"3738",0,8,-1
"3739",0,3,-1
"3740",0,8,-1
"3741",1,29,1
"3742",0,40,12
"3743",0,59,14
"3744",0,31,14
"3745",0,32,20
"3746",0,61,12
"3747",0,42,2
"3748",0,12,-1
"3749",0,53,0
"3750",0,72,19
"3751",0,80,2
"3752",0,59,12
"3753",0,22,12
"3754",1,56,2
"3755",1,28,14
"3756",0,33,21
"3757",0,31,14
"3758",0,17,-1
"3759",1,10,-1
"3760",0,22,12
"3761",1,18,-1
"3762",0,7,-1
"3763",0,73,1
"3764",0,7,-1
"3765",0,89,12
"3766",0,2,-1
"3767",0,71,11
"3768",0,10,-1
"3769",0,42,2
"3770",0,32,14
"3771",0,27,1
"3772",0,31,14
"3773",0,29,13
"3774",0,5,-1
"3775",0,35,2
"3776",1,37,19
"3777",0,43,19
"3778",0,29,1
"3779",1,38,21
"3780",1,17,-1
"3781",1,45,21
"3782",0,41,19
"3783",0,50,14
"3784",0,12,-1
"3785",0,53,9
"3786",0,33,0
"3787",0,21,10
"3788",0,62,14
"3789",1,73,14
"3790",0,12,-1
"3791",0,23,13
"3792",0,93,12
"3793",0,43,1
"3794",0,39,1
"3795",1,15,-1
"3796",0,29,9
"3797",0,44,14
"3798",0,33,2
"3799",0,65,14
"3800",0,18,-1
"3801",0,50,4
"3802",0,21,18
"3803",1,23,12
"3804",0,58,14
"3805",1,28,15
"3806",0,8,-1
"3807",0,20,2
"3808",1,0,-1
"3809",0,41,21
"3810",0,16,-1
"3811",0,56,14
"3812",0,61,15
"3813",0,81,14
"3814",0,10,-1
"3815",0,29,9
"3816",0,9,-1
"3817",0,16,-1
"3818",0,57,14
"3819",0,6,-1
"3820",0,2,-1
"3821",0,20,12
"3822",0,28,2
"3823",0,22,20
"3824",0,14,-1
"3825",0,34,7
"3826",1,16,-1
"3827",0,29,1
"3828",1,29,12
"3829",0,40,0
"3830",0,27,17
"3831",0,19,9
"3832",0,75,12
"3833",0,36,0
"3834",0,27,14
"3835",0,28,2
"3836",0,16,-1
"3837",0,39,2
"3838",1,9,-1
"3839",0,11,-1
"3840",0,49,18
"3841",0,15,-1
"3842",0,66,14
"3843",0,18,-1
"3844",0,4,-1
"3845",0,36,1
"3846",0,43,2
"3847",0,2,-1
"3848",0,12,-1
"3849",0,34,1
"3850",1,43,1
"3851",0,41,14
"3852",1,18,-1
"3853",0,16,-1
"3854",0,3,-1
"3855",1,39,2
"3856",0,10,-1
"3857",0,80,5
"3858",0,0,-1
"3859",0,28,0
"3860",0,61,1
"3861",1,88,20
"3862",0,21,0
"3863",0,37,12
"3864",0,35,14
"3865",0,59,0
"3866",0,91,1
"3867",0,42,9
"3868",0,49,19
"3869",1,7,-1
"3870",0,23,20
"3871",1,62,2
"3872",0,6,-1
"3873",0,16,-1
"3874",1,72,21
"3875",0,1,-1
"3876",0,18,-1
"3877",1,2,-1
"3878",0,10,-1
"3879",1,32,13
"3880",1,38,20
"3881",1,41,1
"3882",0,53,12
"3883",0,4,-1
"3884",1,68,0
"3885",0,56,16
"3886",1,59,20
"3887",1,23,2
"3888",1,7,-1
"3889",1,18,-1
"3890",1,16,-1
"3891",1,31,15
"3892",1,45,14
"3893",1,19,2
"3894",0,73,9
"3895",0,38,21
"3896",0,47,2
"3897",0,39,2
"3898",0,20,18
"3899",0,44,21
"3900",1,41,3
"3901",0,20,0
"3902",0,15,-1
"3903",1,14,-1
"3904",0,59,14
"3905",0,47,19
"3906",0,9,-1
"3907",1,9,-1
"3908",0,33,1
"3909",1,45,15
"3910",0,21,15
"3911",0,53,14
"3912",0,2,-1
"3913",0,23,2
"3914",0,19,1
"3915",0,18,-1
"3916",0,27,2
"3917",0,98,9
"3918",0,5,-1
"3919",0,22,12
"3920",0,28,19
"3921",0,61,21
"3922",0,63,21
"3923",0,12,-1
"3924",0,22,20
"3925",0,31,12
"3926",1,24,15
"3927",0,46,12
"3928",0,46,10
"3929",0,7,-1
"3930",0,13,-1
"3931",0,36,2
"3932",0,28,2
"3933",0,23,4
"3934",0,26,15
"3935",1,31,14
"3936",0,8,-1
"3937",1,45,12
"3938",0,10,-1
"3939",0,43,18
"3940",0,8,-1
"3941",0,67,12
"3942",0,47,2
"3943",0,24,14
"3944",0,42,21
"3945",0,24,1
"3946",0,10,-1
"3947",0,22,1
"3948",0,3,-1
"3949",1,26,15
"3950",0,45,14
"3951",0,38,0
"3952",0,52,0
"3953",0,43,14
"3954",0,59,20
"3955",0,13,-1
"3956",1,25,11
"3957",1,19,15
"3958",1,37,16
"3959",1,44,12
"3960",0,38,7
"3961",1,14,-1
"3962",0,96,2
"3963",0,60,21
"3964",1,1,-1
"3965",0,67,21
"3966",0,30,14
"3967",0,4,-1
"3968",0,38,12
"3969",0,27,14
"3970",0,1,-1
"3971",0,67,21
"3972",1,12,-1
"3973",0,32,14
"3974",1,73,21
"3975",0,25,16
"3976",0,83,21
"3977",0,23,0
"3978",0,50,20
"3979",0,74,14
"3980",0,67,14
"3981",0,23,2
"3982",0,70,21
"3983",0,0,-1
"3984",0,28,2
"3985",0,14,-1
"3986",0,57,21
"3987",1,11,-1
"3988",0,36,14
"3989",1,6,-1
"3990",1,46,19
"3991",0,18,-1
"3992",0,25,18
"3993",0,63,1
"3994",1,37,9
"3995",0,22,1
"3996",1,90,12
"3997",1,0,-1
"3998",0,34,2
"3999",0,45,15
"4000",0,23,2
"4001",0,36,8
"4002",0,45,12
"4003",0,24,1
"4004",0,50,2
"4005",1,17,-1
"4006",0,1,-1
"4007",0,19,2
"4008",0,26,9
"4009",0,11,-1
"4010",0,34,11
"4011",0,24,1
"4012",1,48,12
"4013",0,2,-1
"4014",1,21,17
"4015",0,24,18
"4016",1,20,12
"4017",1,30,8
"4018",0,35,2
"4019",0,52,2
"4020",0,37,1
"4021",1,73,14
"4022",1,93,2
"4023",0,49,20
"4024",0,26,15
"4025",0,26,2
"4026",0,33,1
"4027",0,49,2
"4028",0,2,-1
"4029",0,23,1
"4030",0,13,-1
"4031",0,5,-1
"4032",0,28,1
"4033",0,65,20
"4034",0,47,1
"4035",1,19,16
"4036",1,14,-1
"4037",0,67,2
"4038",1,64,15
"4039",0,34,6
"4040",1,27,18
"4041",0,7,-1
"4042",0,8,-1
"4043",0,10,-1
"4044",0,75,18
"4045",0,52,9
"4046",0,5,-1
"4047",0,57,12
"4048",0,50,2
"4049",0,57,16
"4050",1,52,2
"4051",0,14,-1
"4052",1,68,12
"4053",0,13,-1
"4054",1,40,15
"4055",0,69,14
"4056",0,33,12
"4057",0,16,-1
"4058",0,33,19
"4059",0,59,21
"4060",0,54,14
"4061",1,48,14
"4062",0,51,21
"4063",1,41,21
"4064",0,10,-1
"4065",1,46,14
"4066",1,16,-1
"4067",0,19,14
"4068",0,16,-1
"4069",0,27,2
"4070",0,41,20
"4071",1,3,-1
"4072",0,12,-1
"4073",1,37,12
"4074",0,35,10
"4075",1,41,19
"4076",0,66,15
"4077",0,14,-1
"4078",0,54,4
"4079",0,48,21
"4080",0,64,18
"4081",0,17,-1
"4082",0,8,-1
"4083",0,11,-1
"4084",0,21,2
"4085",0,57,14
"4086",1,68,21
"4087",0,38,0
"4088",1,19,19
"4089",1,14,-1
"4090",0,37,1
"4091",0,20,18
"4092",0,48,10
"4093",0,44,12
"4094",0,17,-1
"4095",0,39,3
"4096",0,53,1
"4097",0,3,-1
"4098",0,38,12
"4099",1,55,14
"4100",1,12,-1
"4101",1,45,2
"4102",1,29,21
"4103",0,12,-1
"4104",1,5,-1
"4105",0,29,11
"4106",0,51,14
"4107",0,64,12
"4108",0,37,20
"4109",0,25,1
"4110",0,7,-1
"4111",0,57,14
"4112",1,45,2
"4113",0,3,-1
"4114",1,61,0
"4115",0,28,14
"4116",0,11,-1
"4117",1,12,-1
"4118",0,20,21
"4119",0,67,1
"4120",1,5,-1
"4121",0,5,-1
"4122",0,31,14
"4123",0,40,12
"4124",1,29,14
"4125",0,25,5
"4126",0,30,21
"4127",1,18,-1
"4128",1,15,-1
"4129",0,54,16
"4130",0,34,1
"4131",0,16,-1
"4132",1,44,14
"4133",1,5,-1
"4134",0,35,9
"4135",1,45,14
"4136",0,34,18
"4137",0,43,14
"4138",0,43,1
"4139",1,29,12
"4140",0,55,12
"4141",0,7,-1
"4142",0,26,18
"4143",0,24,14
"4144",0,35,12
"4145",0,25,2
"4146",0,4,-1
"4147",0,39,18
"4148",0,37,18
"4149",0,12,-1
"4150",0,36,12
"4151",0,6,-1
"4152",0,30,18
"4153",0,33,14
"4154",0,50,14
"4155",0,65,14
"4156",1,47,14
"4157",1,25,14
"4158",0,9,-1
"4159",0,55,21
"4160",1,52,12
"4161",1,31,16
"4162",1,33,21
"4163",0,51,14
"4164",0,46,2
"4165",0,19,12
"4166",0,2,-1
"4167",0,53,14
"4168",0,14,-1
"4169",0,48,2
